business_id,name,stars,review_count,address,city,state,category,rank
oaL4PHfTpe71IDvGw4AhcA,Rittenhouse Acupuncture,5.0,39,"1601 Walnut St, Ste 1326",Philadelphia,PA,Traditional Chinese Medicine,5
Ecw2EVo27dfhcFzpaaftOg,Why I Love Where I Live,5.0,27,"267 South Avenida Del Convento, Unit 6",Tucson,AZ,Traditional Clothing,1
iyZjN8DkwNN1zKAfDXif9Q,USA Kilts,5.0,14,3389 Schuylkill Rd,Spring City,PA,Traditional Clothing,2
xp0ZanFPIL2vypgp_Eqmrw,Sylvester's Western Wear,4.5,11,2600 Williams Blvd,Kenner,LA,Traditional Clothing,3
3WxVP2_gRFBqynsC16Pbeg,Bethesda Thrift Shop of Ballwin,4.5,7,14660 Manchester Rd,Ballwin,MO,Traditional Clothing,4
a6q_KuJs285A4m3YnBVLjQ,Strange Cloudz Vapor & Smoke Shop,4.5,7,"4691 100th Way N, Ste A",Saint Petersburg,FL,Traditional Clothing,5
1ijuKWjqn4rJ0jsP4QRGpw,EZ AZ Traffic School,5.0,6,4806 E Camp Lowell Dr,Tucson,AZ,Traffic Schools,1
BxQ5vrfjdIGlIh5Gcw3NnA,Driven2Drive,4.5,47,131 Montgomery Ave,Bala Cynwyd,PA,Traffic Schools,2
2_dHkH2XpIlvmANwZBvSNg,Traffic School Florida - IMPROV Tampa,4.0,11,1600 E 8th Ave,Tampa,FL,Traffic Schools,3
uNJZrkL6G77r099T1Xv75w,All Florida Safety Institute - Clearwater/ St Petersburg,2.5,15,6479 102nd Ave N,Pinellas Park,FL,Traffic Schools,4
vQE9q6p-ebjC2owWKFZPTw,All Florida Safety Institute,2.5,12,"17401 Commerce Park Blvd, Ste 103",Tampa,FL,Traffic Schools,5
-uUp2KbDTBT4bD48FT6wng,Kenneth M Hallum,5.0,48,"3463 State St, Ste 439",Santa Barbara,CA,Traffic Ticketing Law,1
w5zbw1d_AG2u40TfLZn9xw,Law Office of Heather C. Ford,5.0,13,"6221 S Claiborne Ave, Ste 489",New Orleans,LA,Traffic Ticketing Law,2
porqr8XMDxXVyYb8JU_u5w,Law Offices of Jason Pollack,5.0,12,105 High St,Mount Holly,NJ,Traffic Ticketing Law,3
c-FjvjATwnl8YNF6ZKJ9RA,Carlson & Work,5.0,10,"1100 California Ave, Ste 200",Reno,NV,Traffic Ticketing Law,4
C6NxFxi6ZpMQkpwYbBDQOA,Gilbert Law Firm,4.5,15,10300 49th St N,Clearwater,FL,Traffic Ticketing Law,5
Ck8FWgMFRXD5jIiht_JROQ,Living Vehicle,5.0,25,"",Santa Barbara,CA,Trailer Dealers,1
Lij4gcAIqBGmRYm8EzE4qw,Arrow Toppers,5.0,11,"10161 49th St N E, Ste E",Pinellas Park,FL,Trailer Dealers,2
IlpWVRVZPFoA33zqb-tmSA,Foothill Feed and Mercantile,5.0,8,1330 Geiger Grade Rd,Reno,NV,Trailer Dealers,3
B5Mab5cVcYBT0PPHxN-QaQ,Tom's Camperland Tucson,4.5,46,5101 N La Canada Dr,Tucson,AZ,Trailer Dealers,4
Ao3-0zzrrKSFBjfQ3PjJuw,APC Equipment and Trailers,4.5,21,7291 S Frances Ave,Tucson,AZ,Trailer Dealers,5
YqRfgrLPgnTOU30wx7a5bg,Rental 2 Depot,5.0,6,932 49th St S,Gulfport,FL,Trailer Rental,1
y5HAkPT1GyqnS0T9nZsPAA,Aj's Hauling & Transport,5.0,6,"",Tucson,AZ,Trailer Rental,2
FcT5E4EoNe6dUOPYkenSdw,Milpas Rental,4.5,9,6 N Milpas St,Santa Barbara,CA,Trailer Rental,3
owU8noaVtWOn80UL-zeL3Q,Chief Rental,4.5,6,3366 Stoners Bend Rd,Hermitage,TN,Trailer Rental,4
Rjte2Kq9Er3L-ZWF5DEsbg,River West Resort,4.0,19,1300 W 2nd St,Reno,NV,Trailer Rental,5
ut0OnRS5-Peu2dUd96Fh1g,Dale Mabry Hitches Welding & Repair,5.0,13,5261 S Dale Mabry Hwy,Tampa,FL,Trailer Repair,1
rHYkTWW9JnbqMYKrTzGFPg,Major Tire & Hitch,5.0,11,106 W 40th St,Boise,ID,Trailer Repair,2
CuYps4CuBnQMASpXmoRtLg,Great Basin Mobile RV Repair,5.0,5,"",Spanish Springs,NV,Trailer Repair,3
gyubxdL6K_IhybugN60IAg,Reno RV NV Mobile Repair,5.0,5,"",Spark,NV,Trailer Repair,4
qZIwktYsTpd2pBIcb9qkww,Big John's Tires Plus,5.0,5,5502 River Gulf Rd,Port Richey,FL,Trailer Repair,5
AfJKQfEbFbp_RnLlRY4Dow,Kirkwood Train Station,4.5,9,110 W Argonne Dr,Kirkwood,MO,Train Stations,1
Xq-8-I0U8Artr7d70SjX-g,30th Street Station,4.0,381,2955 Market St,Philadelphia,PA,Train Stations,2
pci9g5WkOG0xoD-40V7QjA,St. Louis Union Station,4.0,22,1820 Market St,St. Louis,MO,Train Stations,3
aJnCZAXHc5ydvFpm7EEk8g,Tampa Union Station,4.0,21,601 N Nebraska Ave,Tampa,FL,Train Stations,4
JPvXJ1PIJSnBBLxyTfRuMg,PATCO: Collingswood Station,4.0,18,N Atlantic Ave,Collingswood,NJ,Train Stations,5
DboqYyH-S8pV6WxaF9Plow,Cal Coast Adventures,5.0,184,736 Carpinteria St,Santa Barbara,CA,Trainers,1
7ATYjTIgM3jUlt4UM3IypQ,Body Cycle Spinning Studio,5.0,144,"1923 Chestnut St, 2nd Fl",Philadelphia,PA,Trainers,2
kjKImJ8dLwN4jDi5PQP46g,Unite Fitness - Philly East,5.0,80,105 S 12th St,Philadelphia,PA,Trainers,3
DDwsWweXriUspCkVba_rNQ,Orangetheory Fitness Reno,5.0,69,"8056 South Virginia St, Ste 1",Reno,NV,Trainers,4
XysLDlS6X37LxMJ3VbUp-Q,Seb Boxing,5.0,63,"130 Seaboard Ln, A4",Franklin,TN,Trainers,5
Gqm2yjO4omSFnke2O3z-iA,Amtrak - Kirkwood,4.5,9,110 W Argonne Dr,Kirkwood,MO,Trains,1
PHV6dz0-AO6l6y85bKLv3w,HornBlasters,4.5,8,6511 54th St,Tampa,FL,Trains,2
oenwq6HeMQGonbzrMNGoQg,Caffe Craze,4.0,11,13 W King St,Malvern,PA,Trains,3
op_Ofcd3ZaO4to88KBzVlA,The Magick Candle,4.0,10,203 S Audubon Rd,Indianapolis,IN,Trains,4
toMQ1318Vxn_a7TiYALS2Q,Riverfront Streetcar Line,4.0,5,"",New Orleans,LA,Trains,5
fvWn8oXXwbj2l79cochZyw,Altitude Trampoline Park - Boise,5.0,30,1301 N Milwaukee St,Boise,ID,Trampoline Parks,1
vu2-BSTfGedRS3e6DQ0Z6g,Barron Gymnastics,5.0,5,5411 Jedmed Ct,Saint Louis,MO,Trampoline Parks,2
Vf5QNHTPtFp8ob40i1U1KQ,Defy Sparks,4.5,63,"1330 Scheels Dr, Ste 250, Fl 2",Sparks,NV,Trampoline Parks,3
9o2srIzumVhE59l9Vh9o3w,Funzilla,4.5,18,500 Lincoln Hwy,Fairless Hills,PA,Trampoline Parks,4
v0lU6_hAA1sa92DNWBHK4A,Urban Air Adventure Park - Reno,4.0,110,2210 Harvard Way,Reno,NV,Trampoline Parks,5
_gG21n_hrzDkQEjn2OT80A,Union Visa,5.0,19,"801 W Bay Dr, Ste 313",Largo,FL,Translation Services,1
k0WXeItDpBNzYFZ_w78Ogg,Genealogy Your Way,5.0,7,"",Marlton,NJ,Translation Services,2
OrBM8eBDV8_K4UJp9O-s7g,Tucson Notary,5.0,5,"",Tucson,AZ,Translation Services,3
-trR0p3U6i4MEzj0MwpQ6A,Rosa Photo & Fingerprinting,4.0,39,420 North 16th St,Philadelphia,PA,Translation Services,4
xQVbZqeBXVvTNFp1H_UlhA,X-Cel Car Service,4.0,9,"",Bryn Mawr,PA,Translation Services,5
KuJk57adEjp4JP01ZAkQvw,Santa Barbara Autowerks,5.0,79,515 Fig Ave,Santa Barbara,CA,Transmission Repair,1
pX8P31z1ixaMp3iViINrjA,KX Automotive,5.0,77,2429-31 Washington Ave,Philadelphia,PA,Transmission Repair,2
cgsxTC0UUTDfF7m7Y-ULtA,General Transmission,5.0,58,2515 Sutro St,Reno,NV,Transmission Repair,3
E0aOd0lVWkWJkGZhflkmNg,Mears Automotive - Carmel,5.0,56,377 W Carmel Dr,Carmel,IN,Transmission Repair,4
H9oAwtXzutWye8RBCp2K-w,Art's Pit Stop,5.0,49,5656 E Speedway Blvd,Tucson,AZ,Transmission Repair,5
NDwoKO79_T49UEKVDlHd3A,Sustainable Wine Tours,5.0,358,"27 West Anapamu St, Ste 104",Santa Barbara,CA,Transportation,1
5K6N22b0_nAHHvmWKgIBVA,Eric 'Big E' Airport Transportation Service,5.0,192,"",New Orleans,LA,Transportation,2
QNilrbTi8912ye2ztnBMpA,DeeTours of Santa Barbara,5.0,188,"",Santa Barbara,CA,Transportation,3
13UbOVDFdxloxaient5XWA,Jump On The School Bus,5.0,175,4067 State St,Santa Barbara,CA,Transportation,4
pkOA1CkXFF_bRpnjrp5PYg,Preferred Limousine & Transportation,5.0,84,903 State St,Santa Barbara,CA,Transportation,5
ERw6MAYNVw9s-jGy3-R6FA,Services By Tara Knight,5.0,14,"",Nashville,TN,Travel Agents,1
b_9PP7h2sPfVraIvkp10MA,Your Passport to Travel,5.0,13,"",Largo,FL,Travel Agents,2
zgmlEPOEeoTMT0lXs4rLzw,Live Luxe Travel Co.,5.0,7,"",Boise,ID,Travel Agents,3
6aVjQZnkUETPbU-qwM9qAQ,TravelStore,5.0,6,"",Santa Barbara,CA,Travel Agents,4
I_jjDx8_RNWKsUKV3E0Rgw,Travr,5.0,6,"",Tampa,FL,Travel Agents,5
ez4kMLP6OJEIaMbMrrGRdA,New Orleans Secrets Tours,5.0,215,"519 Wilkinson St, Ste 100",New Orleans,LA,Travel Services,1
YbnJYHNp_fHbI-hcFg48vQ,Santa Barbara Adventure Company,5.0,195,32 E Haley St,Santa Barbara,CA,Travel Services,2
T97hE3STgTgpwda75h6p1w,Wine Canyon Tours,5.0,152,417 Calle Palo Colorado,Santa Barbara,CA,Travel Services,3
-6L_z3ftD1iepJb0FfJghw,Channel Islands Outfitters,5.0,107,117 B Harbor Way,Santa Barbara,CA,Travel Services,4
0DDNb0cEew_Yic-Pv4vnww,Nashville Party Barge,5.0,70,"",Nashville,TN,Travel Services,5
_asl6r3sQF9XSo0CZNdg3g,American Arborists,5.0,206,"3515 Airway Dr., Ste 205",Reno,NV,Tree Services,1
GDeyOhfJTb3jO4DA3k5Y_Q,Expert Tree and Yard Service,5.0,55,1960 Wilder St,Reno,NV,Tree Services,2
H_Sz7L8QLPVNc5Cb3iduPQ,Arbor Pros,5.0,52,"1350 Stardust St, Ste D",Reno,NV,Tree Services,3
UQKxVcYzOF65tEWcRHotwg,Greater Bay Area Tree & Crane Services,5.0,36,10841 61st Ave N,Seminole,FL,Tree Services,4
r6L5i18RTx6u6a3xeKLQ9g,Grace Tree Company,5.0,32,"",Philadelphia,PA,Tree Services,5
lC_-o39gjsV2-LaG4IfAIg,Queen Trini Lisa,5.0,17,3000 Dryades St,New Orleans,LA,Trinidadian,1
ZuwJdk2g6XGRWV94TE50Cg,Hot On D Spot,4.5,156,1469 Nottingham Way,Hamilton,NJ,Trinidadian,2
y1HgVnt4K5owmYXC5yXLGg,Flambo Caribbean Restaurant,4.5,138,820 N Broad St,Philadelphia,PA,Trinidadian,3
fLdPuGl9_fa9PYFYb0gihA,R&R Caribbean Cuisine,4.5,86,1348 Easton Rd,Abington,PA,Trinidadian,4
_T0cPZE2ZJOTTlYYKMP64Q,Brown Sugar Bakery & Cafe,4.5,66,219 S 52nd St,Philadelphia,PA,Trinidadian,5
WyBVLK9Wf-jSNsrOlTF-zg,Hambone's Trivia,5.0,53,"",Indianapolis,IN,Trivia Hosts,1
vQsKUW_hYWQ7cRmUEF1QSA,Dr Thunder Karaoke,5.0,5,"",Philadelphia,PA,Trivia Hosts,2
vq2P4VGEtmCIP76op5XefA,DJ Trivia Nevada,4.5,10,"",Reno,NV,Trivia Hosts,3
EoLzj1yciIjEZS9ZEJe_kQ,The Garden,3.0,85,"38 W Victoria St, Ste 101",Santa Barbara,CA,Trivia Hosts,4
Dx3s4k3_a1XcM9k9Fvi8dA,City Engraving & Awards,5.0,12,1220 Walnut St,Philadelphia,PA,Trophy Shops,1
4oZfP4bquOb9MX0KRgzVrA,Santa Barbara Trophy & Engraving,5.0,8,920 Carpinteria St,Santa Barbara,CA,Trophy Shops,2
04Kfgxo1onTuwnb_I3TojA,Ray Orfs Bowling And Trophy Shop,5.0,7,9516 Gravois Rd,Saint Louis,MO,Trophy Shops,3
vW8QL56poD7QxFbz8VY40A,Philly Muscle Tees,5.0,6,6216 Ridge Ave,Philadelphia,PA,Trophy Shops,4
ESL4Qsvn0B6kr-JAcgjuHg,Flying W Awards,5.0,5,2630 Madison Ave,Indianapolis,IN,Trophy Shops,5
fNL7OE0T2nXCt6gpPlxUOg,Jats Auto Transfer,5.0,13,9300 Ashton Rd,Philadelphia,PA,Truck Rental,1
Tcq_I0WESaBMKXM0QmPMuQ,Life Storage,5.0,10,41524 US Hwy 19 N,Tarpon Springs,FL,Truck Rental,2
m0kloC7qCzUZ2nvtD2ensw,Penske Truck Rentals - Rincon Rentals,5.0,8,3101 E Prince Rd,Tucson,AZ,Truck Rental,3
oBQnUSpxlRbGT4teX_kGdg,Tucson RV Storage,5.0,8,5450 N Camino De La Tierra,Tucson,AZ,Truck Rental,4
pCpM2XoGHfOApU9mKCccpA,Metro Self Storage - Lutz,5.0,8,21731 State Rd 54,Lutz,FL,Truck Rental,5
J_vVFOh_7iVqEkKElkaDjg,Affordable Notary Service,5.0,20,"318 Harrison Ave, Fl 2",New Orleans,LA,Trusts,1
ZoHPpEtfPlR6dwCe9RF4wg,High Sierra Legal,5.0,19,"",Reno,NV,Trusts,2
dDm19TZjAzXM8oN2jZdRhQ,"Steven J Fromm & Associates, PC",5.0,16,"1420 Walnut St, Ste 300",Philadelphia,PA,Trusts,3
kqgfNhGsxeoOVgg1uNKYnA,Cross Law Group,5.0,14,611 Sierra Rose Dr,Reno,NV,Trusts,4
flo4vO_uHBMxV8yH_CZf8A,Giampolo Law Group,5.0,13,"1221 Locust St, Ste 202",Philadelphia,PA,Trusts,5
--sgBOzb76sjOQ-Xhdjffw,Allen's Aquatic Adventures,5.0,34,W Maritana Dr And Casablanca Ave,St Pete beach,FL,Tubing,1
3zZ7A7mEfaHyZBIh4CFEgQ,A Boat Day,5.0,18,"",Clearwater,FL,Tubing,2
haiECMs15vemabryYTy6tQ,Dream Catcher Explorations,5.0,9,190 Seminole St,Clearwater,FL,Tubing,3
Zz2832p4aNNh0VlX_ngBKw,Dream Catcher Explorations,5.0,5,527 Anclote Rd,Tarpon Springs,FL,Tubing,4
zOoroCpuwgL11Rhj3vNf4g,Tierra Verde Boat Rentals,4.5,33,Tierra Verde Marina,Tierra Verde,FL,Tubing,5
7Of0lOwKOe5lYwRBs_uRtQ,Pivotal Touch Healing,5.0,58,"1661 Mallory Ln, Suite 103",Brentwood,TN,Tui Na,1
v3qTapJ-w2U5iycLNtXB6w,Spa Savoir Faire,5.0,47,5014 Freret St,New Orleans,LA,Tui Na,2
s5Rf8r3fkNbGuutTwQFAFQ,Rooted Integrative Wellness,5.0,24,"1600 N Tucson Blvd, Ste 120 , 100",Tucson,AZ,Tui Na,3
BTXj2Vk6_55nimdKoXrZyg,Acupuncture Off Broad,5.0,19,1315 Federal St,Philadelphia,PA,Tui Na,4
yzFJshX4R5ezvdaAL-mt0g,Gladiator Massage,5.0,14,"1211 Coast Village Rd, Ste 1",Montecito,CA,Tui Na,5
sWwVGF9k30IDE4Lpa-XM8g,Balkan Treat Box,5.0,315,8103 Big Bend Blvd,Webster Groves,MO,Turkish,1
ez3QHFQDCbdhzBtU58dbKg,Edessa Restaurant Kurdish Turkish Cuisine,5.0,198,3802 Nolensville Pike,Nashville,TN,Turkish,2
XwpjTjy_jwWGAlG_rt1Hrg,Fatma's Cozy Corner,5.0,128,1532 Ursulines Ave,New Orleans,LA,Turkish,3
YnGlopjmCYM6Pw07qt9bfw,Mio???s Grill & Cafe,5.0,114,119 2nd St N,St. Petersburg,FL,Turkish,4
aR3odCy-08_DQpCBpxcWIQ,Jersey Kebab,5.0,25,150 Haddon Ave,Collingswood,NJ,Turkish,5
wJWJJr0qimNXPH_S5fcdOg,Pane Rustica Due,4.5,18,1910 N Ola Ave,Tampa,FL,Tuscan,1
o4IiNbNybcy-L4vzTSoDJw,Ca' Dario,4.0,672,37 E Victoria St,Santa Barbara,CA,Tuscan,2
q2gRx1K1mbk6zHV4ZOCChQ,Eleven Eleven Mississippi,4.0,576,1111 Mississippi Ave,Saint Louis,MO,Tuscan,3
ZabkbBzscq6GJNtsYZZwrg,Amici Restaurant,4.0,100,312 Kresson Rd,Cherry Hill,NJ,Tuscan,4
GchRJYK1DDvyv45AMkvlMg,The Shop Pizzeria & Market,4.0,16,3729 Lakeside Dr,Monroe Township,NJ,Tuscan,5
_0BBv2YQEgxugriq2CF3jg,Flooring Direct,5.0,16,4844 E Speedway Blvd,Tucson,AZ,Tutoring Centers,1
NmoBNognnKrfNyrLtV4Wrg,College Nannies + Sitters + Tutors Reno,5.0,9,"1650 Robb Dr, Ste B2",Reno,NV,Tutoring Centers,2
GSMCf_k2VOPonfbS1HpusQ,Mathnasium,5.0,8,18 Cadillac Dr,Brentwood,TN,Tutoring Centers,3
IH1ODiEMFL5VAl2qhijfhA,Leading Edge Tutors,5.0,8,"",Santa Barbara,CA,Tutoring Centers,4
4ZJRgsoC3r8fVr5wPnYmog,Master Tutoring Service,5.0,7,3642 Lang St,New Orleans,LA,Tutoring Centers,5
FhD2GaAF-eIzU0nyrXRd_g,Pierogi Bar,5.0,8,3225 19th St N,St. Petersburg,FL,Ukrainian,1
Fbtcj6j9-byxq68ACKpcUA,Babushka's - Temple Terrace,4.5,227,12639 N 56th St,Temple Terrace,FL,Ukrainian,2
IGrnxa9v6C1mTwWMjt3_9w,The Green Room Kukhnya,4.5,106,1300 St Bernard Ave,New Orleans,LA,Ukrainian,3
P7KbE1w3MhD-ZrEOSPaSvA,Kalina,4.5,82,"8963 E Tanque Verde, Ste 201",Tucson,AZ,Ukrainian,4
Lw6LF2QnTH8W1Is3ApfXeQ,The Purple Perogy,4.5,6,"993 Fir Street, Unit 24",Sherwood Park,AB,Ukrainian,5
Z_kJFd0x_NYwQZnEhWoMOw,Focused 4D Imaging,5.0,17,"2200 21st Ave S, Ste 301",Nashville,TN,Ultrasound Imaging Centers,1
pAAPl2xMDmF1wep3QBlv9w,Nashville 4D Baby,5.0,16,"211 Louise Ave, Ste B",Nashville,TN,Ultrasound Imaging Centers,2
IIg8VN1WCGWGR0qIYXvhng,Over the Womb 4D Ultrasound & Photography,5.0,10,"165 Indian Lake Blvd, Ste 110",Hendersonville,TN,Ultrasound Imaging Centers,3
u1g9bbBkP4niZL7uXgT8Vw,Hello Baby Imaging Boutique,5.0,6,"22 W Mission St, Ste E",Santa Barbara,CA,Ultrasound Imaging Centers,4
hmnc9_BKY1xqzmXK4_8eyA,Doctors Imaging,5.0,5,4204 Teuton St,Metairie,LA,Ultrasound Imaging Centers,5
mCGtci8Se4Cx1bH6Snu0fw,Alki Art & Wellness Institute,5.0,38,209A Santa Barbara St,Santa Barbara,CA,Undersea/Hyperbaric Medicine,1
VkEtErmscrfJsobFATYwDw,Restore Hyper Wellness,5.0,8,1700 4th St N,St. Petersburg,FL,Undersea/Hyperbaric Medicine,2
YpufHZt_gPeQ7pfD8TuYfg,Free Motion Physical Therapy,5.0,8,305 N Fort Harrison Ave,Clearwater,FL,Undersea/Hyperbaric Medicine,3
66vJSrgcXA9h5_oB4Cureg,Integrative Medicine of Idaho,5.0,5,"250 Bobwhite Ct, Ste 110",Boise,ID,Undersea/Hyperbaric Medicine,4
TF4rcS6u1yvFjHtXg2ZxKw,Restore Hyper Wellness - Brentwood,4.5,6,269 A Franklin Rd,Brentwood,TN,Undersea/Hyperbaric Medicine,5
WvD8gkaE7crDe97dWZiQRA,Scrub Identity,5.0,27,4655 E 82nd St,Indianapolis,IN,Uniforms,1
veVxVkKqrSIwpAi1OOSzoA,Flocco's Discount Shoes Clothes & Formal Wear,5.0,22,110 Fayette St,Conshohocken,PA,Uniforms,2
zmDMAR9muKZ5qUkzYCwxAw,Scrubs N Duds,5.0,19,"9300 4th St N, Ste C",Saint Petersburg,FL,Uniforms,3
4tE0IWtksSymupmVbJzS-A,Rochester Formal Wear,5.0,13,451 Route 38 W,Maple Shade,NJ,Uniforms,4
HNNhf8jFm7z4aHlN-AopgQ,The Shop,5.0,9,3130 E Ft Lowell Rd,Tucson,AZ,Uniforms,5
D87XUilaI0oKbpS7On78ag,Nashville Apartment Locators,5.0,76,"700 Craighead St, Ste 200",Nashville,TN,University Housing,1
XSMfQAs-wQcw-TyBB95kLg,Linden Terrace,5.0,7,702 E Linden St,Tucson,AZ,University Housing,2
JY_MjUV4KNNkixkOTJ96SA,Elfant Pontz Properties,4.5,13,7112 Germantown Ave,Philadelphia,PA,University Housing,3
62hniEkv_KWOt1pJrFQDvA,UCSB Manzanita Village,4.5,6,1501 Residential Services,Santa Barbara,CA,University Housing,4
D6-z-iVxQmKGGeV08_xFdA,Hanover North Broad,4.0,36,322 N Broad St,Philadelphia,PA,University Housing,5
qAQArq0A-UVfTX4Z3SVxPw,Sound Bath by Wyatt,5.0,11,"",Sparks,NV,Unofficial Yelp Events,1
3FKIev7ZB_KE6XHL9sUJCg,Strangelove's,4.0,443,216 S 11th St,Philadelphia,PA,Unofficial Yelp Events,2
1EPIMv80uW932NQR7wSpsw,National Park Pub,3.0,5,610 Hessian Ave,National Park,NJ,Unofficial Yelp Events,3
zHytmWXgNXp45GXDolE-5g,Swift Urgent Clinic,5.0,22,"780 Vista Blvd, Ste 100",Sparks,NV,Urgent Care,1
Z8_5Hu2QqZux95GbPRMKpA,NOLA Doc,5.0,18,"",New Orleans,LA,Urgent Care,2
RRZur8yijq2e5gvjLBApZw,ZoomCare Downtown Boise,5.0,11,1129 S Broadway,Boise,ID,Urgent Care,3
Dk2j_4KAdDxAFPVkhdRhDw,Southern Arizona Urgent Care,5.0,10,"446 N Campbell Ave, Ste 130",Tucson,AZ,Urgent Care,4
adSsCpY20yRHSwAmrgtqiQ,Employ Health,5.0,9,"1300 Division St, Ste 108",Nashville,TN,Urgent Care,5
kyX6GgYDlgS7mH2vPZ22AQ,"Alexandra Rogers, MD",5.0,10,4151 Foothill Rd,Santa Barbara,CA,Urologists,1
4sFyCJXxKGFfRaTC9XeVRw,"Scott Tobis, MD",4.5,9,"4151 Foothill Rd, Bldg A",Santa Barbara,CA,Urologists,2
MxffT9jcBvF015xzWDoZBw,Centers for Sexual Medicine- Dr. Paul Gittens,4.5,6,"15 Presidential Blvd, Ste 103",Bala Cynwyd,PA,Urologists,3
BLbY6p8D0ntP24OtK__0PA,"Marks Sheldon, MD",4.5,5,850 N Kolb Rd,Tucson,AZ,Urologists,4
GSdwW2WQovT6KZrK3uzKng,"Susan Kellogg-Spadt, CRNP, PhD",4.0,7,"919 Conestoga Rd, Bldg 1, Ste 300",Bryn Mawr,PA,Urologists,5
54SWNhBJPQDVKA-wOmGSbg,Lu Lu's Ice Cream Shop,5.0,166,19823 Gulf Blvd,Indian Shores,FL,Used,1
smKLreTouMRNVoa1ocP5TA,Leather Surgeons,5.0,110,"",Doylestown,PA,Used,2
8eXfVJirzVsdtGqUH7t0rQ,Carter Vintage Guitars,5.0,61,625 S 8th Ave,Nashville,TN,Used,3
5EL8OtIvDMWkT9jDlAJetg,Wilbur: Vintage & Designer Clothing,5.0,59,716 S 4th St,Philadelphia,PA,Used,4
iwlLaKYv6jHZjG9GYKjAQw,Century Girl,5.0,49,2023 Magazine St,New Orleans,LA,Used,5
98H6lNXssLWlPbwwqmDq6w,The Mesa Bookstore,5.0,18,"1838 Cliff Dr, Ste A",Santa Barbara,CA,Used Bookstore,1
HeSOeHKVNoHFWWComKEKcA,Harriett???s Bookshop,5.0,17,258 E Girard Ave,Philadelphia,PA,Used Bookstore,2
shABaXkhIW1Xg7Uoo4Hj9w,Lost Horizon Bookstore,5.0,13,539 San Ysidro Rd,Santa Barbara,CA,Used Bookstore,3
n0nk4ib_bKnCdr7ygtTSkA,Tampa Antiques and Books,5.0,10,1802 S MacDill Ave,Tampa,FL,Used Bookstore,4
8alA_WHd-q2q6cI7F0b1vw,Friends of the Pima County Public Library,5.0,8,2230 N Country Club Rd,Tucson,AZ,Used Bookstore,5
IhfzIJQxAXgh5IIk4ab7qA,Tampa Hybrids,5.0,27,13627 N Florida Ave,Tampa,FL,Used Car Dealers,1
MqbFME_FxFDQLvHKoxUNlg,Sport Haus Reno,5.0,25,"2150 Mill St, None",Reno,NV,Used Car Dealers,2
ojUj5AuhqqO_n3LETA7X6w,"J & J Motors, Inc.",5.0,25,1111 W Lancaster Ave,Bryn Mawr,PA,Used Car Dealers,3
_mf0QKI1Jlk8zRinr-56FA,Jaguar Nashville,5.0,10,3 Cadillac Dr,Brentwood,TN,Used Car Dealers,4
cbQ8uIxnqtkqGj9XGd_4jw,Rainbow Auto Repair & sales,5.0,10,2728 Conti St,New Orleans,LA,Used Car Dealers,5
GL6QZaCH8EGv1Rn3vDNIVg,Indy Soft Water,5.0,17,4148 W 99th St,Carmel,IN,Utilities,1
mtafY86_WjdCzCr6Eb1ovw,Happy Heating & Air Conditioning,5.0,10,800 Apple Blossom,Sparks,NV,Utilities,2
WPcwahPWD6AwuJFjEBCgNg,Bahr's Propane Gas,5.0,8,4441 Allen Rd,Zephyrhills,FL,Utilities,3
XYkaKxLQ33wMbs6X9KP50g,CJ Miller Vacuum Center,5.0,8,282 Main St,Harleysville,PA,Utilities,4
-E3vzsWpDT_MuQY591pPSw,Oil Express Fuels,5.0,5,600 Pontiac Rd,Upper Darby,PA,Utilities,5
Ff7CVmNORVLNsV3L-lrkvw,OSH Restaurant & Grill,5.0,129,216 Thompson Ln,Nashville,TN,Uzbek,1
d36q8xxhWiKhRaRs7Q42BA,Asia Mix Restaurant,5.0,10,"11000 Roosevelt Blvd, Ste 154",Philadelphia,PA,Uzbek,2
xellD0NghW7cmmeIgjmEXA,Suzani Restaurant,4.5,99,1916 Welsh Rd,Philadelphia,PA,Uzbek,3
a_fp9I18WcbP86rQ4c_QZQ,Uzbekistan Restaurant,4.0,282,12012 Bustleton Ave,Philadelphia,PA,Uzbek,4
3OOL_DXbqIMvqz_30LfJNw,Samarkand Restaurant,4.0,256,1135 Bustleton Pike,Feasterville Trevose,PA,Uzbek,5
G3rqTMl3s_m8_SG9tGkbDQ,EZTravelPad,5.0,15,"",Indianapolis,IN,Vacation Rental Agents,1
nOfAXsjKrAPZndeoymGzBA,Italy with Bella,5.0,5,"",Franklin,TN,Vacation Rental Agents,2
MjPLQUak8q_Sg0tpioNeCQ,Phresh Clean Services,4.5,7,"",New Orleans,LA,Vacation Rental Agents,3
YlMbr9bIYnABnaUlr9jVrg,Bianchi Realty & Property Management - Brenda Bianchi & Team,4.5,6,"9180 Oakhurst Rd, Ste 1",Seminole,FL,Vacation Rental Agents,4
NXn3ABNRbkvt2_71_HHANA,Premium Rentals,4.0,14,"",Meridian,ID,Vacation Rental Agents,5
DRoj6r-yKFlIJDwpUlImBg,Blue60 Guest House,5.0,20,1008 Elysian Fields Ave,New Orleans,LA,Vacation Rentals,1
3W-fnUcydoU_6ul7fi24BA,Grady Goat Yoga,5.0,19,12551 W Franklin Rd,Thonotosassa,FL,Vacation Rentals,2
iNnKcP_JRzGibiKGcRdsyw,Splash Cleaning,5.0,18,2516 Whites Creek Pike,Nashville,TN,Vacation Rentals,3
